"Address","Content Type","Indexability","Status Code","Status","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","GA Sessions","GA % New Sessions","GA Users","GA New Users","GA Bounce Rate","GA Page Views Per Session","GA Avg Session Duration","GA Goal Conversion Rate All","GA Goal Completions All","GA Goal Value All","GA Page Value","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.bettersleep.com/blog/this-is-how-sleep-is-affecting-your-heart-health/","text/html","Non-Indexable","200","OK","Canonicalised","This Is How Sleep Is Affecting Your Heart Health | BetterSleep","62","543","In the same way that getting good sleep can positively affect your health, so can the lack of sleep. One of the main things that lack of sleep or sleep deprivation leads to is heart problems.","191","1155","","0","This Is How Sleep Is Affecting Your Heart Health","48","","0","Can Lack of Sleep Increase Risks for Heart Diseases?","52","Can Not Sleeping Lead to Stroke?","32","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486246","786","0.981","4","","6","5","0","0.470","53","32","0","16","14","0","","","","","7acce55f5b8b1ec7108fc11c24969940","0.154","Thu, 28 Apr 2022 12:47:21 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/this-is-how-sleep-is-affecting-your-heart-health/","2022-04-28 09:56:20"
"https://www.bettersleep.com/blog/heated-blankets-pros-vs-cons/","text/html","Non-Indexable","200","OK","Canonicalised","Heated Blankets: Pros vs Cons | BetterSleep","43","392","These are blankets that use electrical wiring to provide optimal warmth and coziness.","85","525","","0","Heated Blankets: Pros vs Cons","29","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","485704","868","1.098","4","","6","5","0","0.470","52","31","0","15","13","0","","","","","f8199df58ac3bd8a1a2cc8943d14eaba","0.178","Thu, 28 Apr 2022 12:39:08 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/heated-blankets-pros-vs-cons/","2022-04-28 09:56:20"
"https://www.bettersleep.com/blog/what-you-need-to-know-about-weighted-blankets/","text/html","Non-Indexable","200","OK","Canonicalised","What You Need to Know About Weighted Blankets | BetterSleep","59","563","Weighted blankets are heavier than standard blankets, usually filled with weighted discs, poly pellets or glass beads.","118","718","","0","What You Need to Know About Weighted Blankets","45","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487645","966","1.187","4","","10","9","0","0.850","53","32","0","22","20","0","","","","","a21dcae76f03cc37065394ebda26b0a","0.180","Thu, 28 Apr 2022 12:48:33 GMT","","","","1.1","","","","","","","","","","","","4","263","0.015","45.520","https://www.bettersleep.com/blog/what-you-need-to-know-about-weighted-blankets/","2022-04-28 09:56:20"
"https://www.bettersleep.com/blog/how-budgeting-improves-your-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","How Budgeting Improves Your Mental Health | BetterSleep","55","514","Money is more than a practical matter. It can actually impact your mental health.","81","495","","0","How Budgeting Improves Your Mental Health","41","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486408","904","1.137","4","","6","5","0","0.470","53","32","0","17","15","0","","","","","88cbfa73bdb43f9b977fe02cac6c6ada","0.182","Thu, 28 Apr 2022 12:39:19 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/how-budgeting-improves-your-mental-health/","2022-04-28 09:56:20"
"https://www.bettersleep.com/blog/diagnosing-sleep-apnea/","text/html","Non-Indexable","200","OK","Canonicalised","Diagnosing Sleep Apnea | BetterSleep","36","337","Sleep apnea is a sleep disorder that causes you to stop and start breathing throughout the night","96","593","","0","Diagnosing Sleep Apnea","22","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486700","969","1.194","4","","8","7","0","0.660","53","32","0","17","15","0","","","","","38f08853588e9ba655c829d60a788bb0","0.163","Thu, 28 Apr 2022 12:37:57 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/diagnosing-sleep-apnea/","2022-04-28 09:56:21"
"https://www.bettersleep.com/img/icn_correct.svg","image/svg+xml","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","489","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.197","Thu, 24 Feb 2022 21:01:18 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/img/icn_correct.svg","2022-04-28 09:56:21"
"https://www.bettersleep.com/blog/what-is-the-third-eye-and-how-do-i-meditate-to-open-it/","text/html","Non-Indexable","200","OK","Canonicalised","What is the Third Eye, and How Do I Meditate to Open it? | BetterSleep","70","622","Also known as Ajna and the sixth of the seven chakras, the third eye is located between the eyebrows.","101","635","","0","What is the Third Eye, and How Do I Meditate to Open it?","56","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486269","880","1.104","4","","6","5","0","0.470","53","32","0","14","12","0","","","","","40707028789af51bd0bbab9a32b5bdbb","0.185","Thu, 28 Apr 2022 12:48:24 GMT","","","","1.1","","","","","","","","","","","","23","2340","0.010","28.250","https://www.bettersleep.com/blog/what-is-the-third-eye-and-how-do-i-meditate-to-open-it/","2022-04-28 09:56:21"
"https://www.bettersleep.com/blog/sleeping-cats-explained-what-your-cats-sleep-positions-mean/","text/html","Non-Indexable","200","OK","Canonicalised","Sleeping Cats Explained: What Your Cat’s Sleep Positions Mean | BetterSleep","75","687","One of the reasons cats always seem to be sleeping is that the way they sleep is vastly different from the way people sleep.","124","770","","0","Sleeping Cats Explained: What Your Cat’s Sleep Positions Mean","61","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489142","946","1.133","4","","8","7","0","0.660","54","32","0","14","12","0","","","","","1ecbaa2c70408b49a9e007cc72b45085","0.178","Thu, 28 Apr 2022 12:57:03 GMT","","","","1.1","","","","","","","","","","","","2","138","0.015","36.500","https://www.bettersleep.com/blog/sleeping-cats-explained-what-your-cats-sleep-positions-mean/","2022-04-28 09:56:21"
"https://www.bettersleep.com/img/icn_avoid.svg","image/svg+xml","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","511","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.198","Thu, 24 Feb 2022 21:01:18 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/img/icn_avoid.svg","2022-04-28 09:56:21"
"https://www.bettersleep.com/blog/5-steps-to-create-the-perfect-meditation-space/","text/html","Non-Indexable","200","OK","Canonicalised","5 Steps to Create the Perfect Meditation Space | BetterSleep","60","529","Help keep your resolution to meditate more by creating the perfect meditation space.","84","523","","0","5 Steps to Create the Perfect Meditation Space","46","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489170","1017","1.260","4","","6","5","0","0.470","53","31","0","18","16","0","","","","","b6038b000722add9a2d678cf4339273e","0.168","Thu, 28 Apr 2022 12:55:56 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/5-steps-to-create-the-perfect-meditation-space/","2022-04-28 09:56:21"
"https://www.bettersleep.com/blog/sound","text/html","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","12","12","0","1.140","0","0","0","0","0","0","","","","","","0.113","","https://www.bettersleep.com/blog/sound/","HTTP Redirect","","1.1","","","","","","","","","","","","0","27","0.000","10.410","https://www.bettersleep.com/blog/sound","2022-04-28 09:56:21"
"https://www.bettersleep.com/blog/meditation/page/7/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/7/","","","","","","464058","504","0.705","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","d2f46155c654e246271ffa282156d117","0.154","Thu, 28 Apr 2022 12:42:23 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","7.000","https://www.bettersleep.com/blog/meditation/page/7/","2022-04-28 09:56:22"
"https://www.bettersleep.com/blog/meditation/page/8/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/8/","","","","","","460224","383","0.555","4","","9","8","0","0.760","55","37","0","14","12","0","","","","","3da131c5e708961818231efa43087293","0.176","Thu, 28 Apr 2022 12:42:25 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","71.000","https://www.bettersleep.com/blog/meditation/page/8/","2022-04-28 09:56:23"
"https://www.bettersleep.com/blog/meditation/page/5/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/5/","","","","","","464130","485","0.671","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","e0e1ec638b6304e5396653596449b721","0.163","Thu, 28 Apr 2022 12:42:20 GMT","","","","1.1","","","","","","","","","","","","0","7","0.000","15.710","https://www.bettersleep.com/blog/meditation/page/5/","2022-04-28 09:56:23"
"https://www.bettersleep.com/blog/meditation/page/6/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/6/","","","","","","464284","511","0.697","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","d063e5ff0f63ff0ec05090aa4ed2aad5","0.164","Thu, 28 Apr 2022 12:42:21 GMT","","","","1.1","","","","","","","","","","","","0","2","0.000","41.000","https://www.bettersleep.com/blog/meditation/page/6/","2022-04-28 09:56:23"
"https://www.bettersleep.com/blog/meditation/page/3/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/3/","","","","","","464588","473","0.678","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","950d1dcc8dd5159eca6bc6cb8b8f4e54","0.169","Thu, 28 Apr 2022 12:42:16 GMT","","","","1.1","","","","","","","","","","","","0","16","0.000","62.130","https://www.bettersleep.com/blog/meditation/page/3/","2022-04-28 09:56:23"
"https://www.bettersleep.com/blog/meditation/page/4/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/4/","","","","","","465346","526","0.709","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","26fc2f070c9213128d33e83235fa15b4","0.184","Thu, 28 Apr 2022 12:42:18 GMT","","","","1.1","","","","","","","","","","","","1","2","0.500","53.000","https://www.bettersleep.com/blog/meditation/page/4/","2022-04-28 09:56:24"
"https://www.bettersleep.com/blog/meditation/page/2/","text/html","Indexable","200","OK","","Meditation","10","91","","0","0","","0","meditation","10","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/meditation/page/2/","","","","","","464541","510","0.710","4","","10","8","0","0.760","59","40","0","14","12","0","","","","","871330b1047a7aab6cfcaab1d9bfdfd2","0.159","Thu, 28 Apr 2022 12:42:15 GMT","","","","1.1","","","","","","","","","","","","0","10","0.000","41.100","https://www.bettersleep.com/blog/meditation/page/2/","2022-04-28 09:56:24"
"https://www.bettersleep.com/blog/how-to-get-the-most-out-of-your-sounds-with-smart-mix/","text/html","Non-Indexable","200","OK","Canonicalised","How to Get the Most Out of Your Sounds With Smart Mix | BetterSleep","67","616","Experience the sounds you love in a whole new way with Smart Mix. Drift off to sleep with more dynamic, enthralling sleep sounds.","129","806","","0","How to Get the Most Out of Your Sounds With Smart Mix","53","","0","The New Smart Mixer on BetterSleep","34","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486013","755","0.897","4","","7","6","0","0.570","52","32","0","16","13","0","","","","","725c92a3d735d1b5efa9a838a1fde8be","0.175","Thu, 28 Apr 2022 12:40:14 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/how-to-get-the-most-out-of-your-sounds-with-smart-mix/","2022-04-28 09:56:24"
"https://www.bettersleep.com/blog/the-solfeggio-frequency-for-rejuvenation-285-hz/","text/html","Non-Indexable","200","OK","Canonicalised","The Solfeggio Frequency for Rejuvenation – 285 Hz | BetterSleep","63","576","Tradition holds that solfeggio 285 Hz is a frequency that promotes the healing and regeneration of tissues and organs in the body. It may boost the immune system as well. These physical properties make 285 an ideal frequency for rejuvenating the body, soul, and mind.","267","1661","","0","The Solfeggio Frequency for Rejuvenation – 285 Hz","49","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489597","862","1.090","4","","8","7","0","0.660","54","31","0","15","13","0","","","","","c4d14d47e9fb593330515371891a7add","0.179","Thu, 28 Apr 2022 12:57:12 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/the-solfeggio-frequency-for-rejuvenation-285-hz/","2022-04-28 09:56:24"
"https://www.bettersleep.com/blog/sound/page/2/","text/html","Indexable","200","OK","","Sound","5","58","","0","0","","0","Sound","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sound/page/2/","","","","","","456730","430","0.613","4","","3","2","0","0.190","49","32","0","14","12","0","","","","","583fc29ff8c6e0478886402e841abb4d","0.187","Thu, 28 Apr 2022 12:46:29 GMT","","","","1.1","","","","","","","","","","","","0","7","0.000","18.430","https://www.bettersleep.com/blog/sound/page/2/","2022-04-28 09:56:24"
"https://www.bettersleep.com/blog/relaxation","text/html","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","58","58","0","5.510","0","0","0","0","0","0","","","","","","0.128","","https://www.bettersleep.com/blog/relaxation/","HTTP Redirect","","1.1","","","","","","","","","","","","0","42","0.000","20.310","https://www.bettersleep.com/blog/relaxation","2022-04-28 09:56:25"
"https://www.bettersleep.com/blog/sleep/page/8/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/8/","","","","","","463459","589","0.779","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","c30a9cb275428e7bd49501942933ab8","0.184","Thu, 28 Apr 2022 12:45:57 GMT","","","","1.1","","","","","","","","","","","","0","10","0.000","13.900","https://www.bettersleep.com/blog/sleep/page/8/","2022-04-28 09:56:25"
"https://www.bettersleep.com/blog/sleep/page/6/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/6/","","","","","","463134","554","0.722","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","c29cfdf83a1c90e6e9cebc0a6b7611f1","0.150","Thu, 28 Apr 2022 12:45:53 GMT","","","","1.1","","","","","","","","","","","","0","3","0.000","29.330","https://www.bettersleep.com/blog/sleep/page/6/","2022-04-28 09:56:25"
"https://www.bettersleep.com/blog/sleep/page/20/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/20/","","","","","","463070","469","0.638","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","b8e8b6dbbbd0052b8c59431a66c10688","0.167","Thu, 28 Apr 2022 12:45:35 GMT","","","","1.1","","","","","","","","","","","","0","3","0.000","49.330","https://www.bettersleep.com/blog/sleep/page/20/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/4/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/4/","","","","","","463218","523","0.704","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","d27df89b5a5bf9bd2d6b0ef75211dd47","0.164","Thu, 28 Apr 2022 12:45:50 GMT","","","","1.1","","","","","","","","","","","","0","38","0.000","4.290","https://www.bettersleep.com/blog/sleep/page/4/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/10/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/10/","","","","","","463409","551","0.732","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","34cb03512e94cc3d4e56877af8510f20","0.151","Thu, 28 Apr 2022 12:45:16 GMT","","","","1.1","","","","","","","","","","","","0","2","0.000","5.000","https://www.bettersleep.com/blog/sleep/page/10/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/22/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/22/","","","","","","463491","559","0.743","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","af4e4c2fa0f5c44f989bbd40db64cba1","0.182","Thu, 28 Apr 2022 12:45:38 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","10.000","https://www.bettersleep.com/blog/sleep/page/22/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/2/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/2/","","","","","","463287","560","0.730","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","2c227dd90c335877b029ab775cef7b1d","0.186","Thu, 28 Apr 2022 12:45:33 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","90.000","https://www.bettersleep.com/blog/sleep/page/2/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/12/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/12/","","","","","","463278","536","0.715","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","7388565d9e2275bd54910fecfdf9cafa","0.193","Thu, 28 Apr 2022 12:45:19 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/sleep/page/12/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/24/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/24/","","","","","","462847","496","0.664","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","4f8a491eb89cf0b8d12c186390d51f7","0.179","Thu, 28 Apr 2022 12:45:41 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","73.000","https://www.bettersleep.com/blog/sleep/page/24/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/14/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/14/","","","","","","463202","513","0.669","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","95b43860f957bd0ccfa9caa377e19ce7","0.169","Thu, 28 Apr 2022 12:45:23 GMT","","","","1.1","","","","","","","","","","","","0","3","0.000","61.330","https://www.bettersleep.com/blog/sleep/page/14/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/26/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/26/","","","","","","463430","491","0.645","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","5734018f91ac6f4ebc231809b96a03d5","0.137","Thu, 28 Apr 2022 12:45:45 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/sleep/page/26/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/16/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/16/","","","","","","463201","486","0.646","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","b321252adf13be8b2bbaf0d4766945f0","0.172","Thu, 28 Apr 2022 12:45:26 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","84.000","https://www.bettersleep.com/blog/sleep/page/16/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/5/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/5/","","","","","","463097","550","0.721","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","51082fd8613b69acff7fb2bd78a7b239","0.120","Thu, 28 Apr 2022 12:45:51 GMT","","","","1.1","","","","","","","","","","","","0","9","0.000","17.110","https://www.bettersleep.com/blog/sleep/page/5/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/9/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/9/","","","","","","463345","552","0.737","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","39dc1fbd3a183c5075dd8c065569ebf6","0.151","Thu, 28 Apr 2022 12:45:58 GMT","","","","1.1","","","","","","","","","","","","0","9","0.000","60.220","https://www.bettersleep.com/blog/sleep/page/9/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/18/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/18/","","","","","","464536","587","0.769","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","6448f6c8466d2a16a354a19d4f2c31df","0.167","Thu, 28 Apr 2022 12:45:29 GMT","","","","1.1","","","","","","","","","","","","1","2","0.500","54.500","https://www.bettersleep.com/blog/sleep/page/18/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/7/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/7/","","","","","","463203","534","0.719","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","80771e1d9d465da0a1dd35f377823733","0.164","Thu, 28 Apr 2022 12:45:55 GMT","","","","1.1","","","","","","","","","","","","0","14","0.000","41.290","https://www.bettersleep.com/blog/sleep/page/7/","2022-04-28 09:56:26"
"https://www.bettersleep.com/blog/sleep/page/21/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/21/","","","","","","463660","528","0.696","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","3354e348fcc821b81e5d1089eb6db6d1","0.146","Thu, 28 Apr 2022 12:45:36 GMT","","","","1.1","","","","","","","","","","","","0","5","0.000","22.400","https://www.bettersleep.com/blog/sleep/page/21/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/3/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/3/","","","","","","463228","550","0.730","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","ae6b1cb80e08260c7ee10fe5ab9758b7","0.183","Thu, 28 Apr 2022 12:45:48 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/sleep/page/3/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/23/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/23/","","","","","","462993","509","0.664","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","74effdc21e29adb6028f67bde9bde21d","0.158","Thu, 28 Apr 2022 12:45:40 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","72.000","https://www.bettersleep.com/blog/sleep/page/23/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/11/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/11/","","","","","","463320","561","0.744","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","43bbf15d98abbf8423a1b221c32515ed","0.185","Thu, 28 Apr 2022 12:45:18 GMT","","","","1.1","","","","","","","","","","","","0","2","0.000","78.500","https://www.bettersleep.com/blog/sleep/page/11/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/13/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/13/","","","","","","463120","525","0.691","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","58d19e85588d551a71dba285f74bfd41","0.158","Thu, 28 Apr 2022 12:45:21 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/sleep/page/13/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/25/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/25/","","","","","","462999","508","0.670","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","4c80a5aa43ba8b57b51cdbbcae22c044","0.170","Thu, 28 Apr 2022 12:45:43 GMT","","","","1.1","","","","","","","","","","","","0","1","0.000","15.000","https://www.bettersleep.com/blog/sleep/page/25/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/15/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/15/","","","","","","462959","481","0.645","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","b8fd2c1a2dc26c8c100601f0afce4d0b","0.189","Thu, 28 Apr 2022 12:45:24 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/blog/sleep/page/15/","2022-04-28 09:56:27"
"https://www.bettersleep.com/blog/sleep/page/17/","text/html","Indexable","200","OK","","Sleep","5","51","","0","0","","0","sleep","5","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/sleep/page/17/","","","","","","463677","519","0.690","4","","29","27","0","2.560","76","58","0","14","12","0","","","","","712f26246fa5539de76ff317e30a839a","0.134","Thu, 28 Apr 2022 12:45:28 GMT","","","","1.1","","","","","","","","","","","","0","3","0.000","47.000","https://www.bettersleep.com/blog/sleep/page/17/","2022-04-28 09:56:27"
